,text,dim_0,dim_1,layer,label,fold,grad_0,grad_1,iteration
262,is,-1.1277861595153809,-1.1751583814620972,Embedding,,,-1.1277861595153809,-1.1751583814620972,80
263,of,-0.03617915138602257,0.9785691499710083,Embedding,,,-0.03617915138602257,0.9785691499710083,80
264,russia,-0.3684881329536438,-0.19750098884105682,Embedding,,,-0.3684881329536438,-0.19750098884105682,80
265,this,-1.8922884464263916,-0.22072510421276093,Embedding,,,-1.8922884464263916,-0.22072510421276093,80
266,linear1.weight_0,-0.0084009924903512,0.13215233385562897,param,,,-0.0084009924903512,0.13215233385562897,80
267,linear1.weight_1,-0.18193510174751282,-0.02085232175886631,param,,,-0.18193510174751282,-0.02085232175886631,80
268,linear1.weight_2,0.13192184269428253,-0.1443055123090744,param,,,0.13192184269428253,-0.1443055123090744,80
269,linear1.weight_3,0.13325229287147522,0.17045530676841736,param,,,0.13325229287147522,0.17045530676841736,80
270,linear1.weight_4,-0.003990882076323032,0.002315268386155367,param,,,-0.003990882076323032,0.002315268386155367,80
271,linear1.weight_5,-0.1553361564874649,0.12976986169815063,param,,,-0.1553361564874649,0.12976986169815063,80
272,linear1.weight_6,0.10812617838382721,-0.20602086186408997,param,,,0.10812617838382721,-0.20602086186408997,80
273,linear1.weight_7,0.20457327365875244,0.007754730060696602,param,,,0.20457327365875244,0.007754730060696602,80
274,linear1.weight_8,0.02582206204533577,0.20610679686069489,param,,,0.02582206204533577,0.20610679686069489,80
275,linear1.weight_9,0.12459009885787964,-0.022326165810227394,param,,,0.12459009885787964,-0.022326165810227394,80
276,linear1.bias,-0.05192234367132187,-0.05354398488998413,bias,,,-0.05192234367132187,-0.05354398488998413,80
277,linear2.weight_0,-0.25593632459640503,0.260200172662735,param,,,-0.25593632459640503,0.260200172662735,80
278,linear2.weight_1,-0.2442905306816101,-0.023080915212631226,param,,,-0.2442905306816101,-0.023080915212631226,80
279,linear2.weight_2,0.3659289479255676,-0.052564043551683426,param,,,0.3659289479255676,-0.052564043551683426,80
280,linear2.weight_3,0.10609184205532074,-0.26061391830444336,param,,,0.10609184205532074,-0.26061391830444336,80
281,linear2.weight_4,-0.21797724068164825,0.18407629430294037,param,,,-0.21797724068164825,0.18407629430294037,80
282,linear2.weight_5,-0.19321197271347046,-0.3245147168636322,param,,,-0.19321197271347046,-0.3245147168636322,80
283,linear2.weight_6,-0.09118609875440598,0.316977858543396,param,,,-0.09118609875440598,0.316977858543396,80
284,linear2.weight_7,-0.258939266204834,0.011300910264253616,param,,,-0.258939266204834,0.011300910264253616,80
285,linear2.weight_8,0.27597421407699585,0.17068487405776978,param,,,0.27597421407699585,0.17068487405776978,80
286,linear2.weight_9,0.2373596727848053,0.23166628181934357,param,,,0.2373596727848053,0.23166628181934357,80
287,linear2.bias,0.16519513726234436,-0.1343679428100586,bias,,,0.16519513726234436,-0.1343679428100586,80
288,<unk>,0.0,0.0,Embedding,,,0.0,0.0,90
289,'s,1.1631481647491455,-0.6655860543251038,Embedding,,,1.1631481647491455,-0.6655860543251038,90
290,What,-0.872406005859375,0.6745822429656982,Embedding,,,-0.872406005859375,0.6745822429656982,90
291,capital,0.27175256609916687,-1.1205711364746094,Embedding,,,0.27175256609916687,-1.1205711364746094,90
292,currency,-0.23524993658065796,0.189989373087883,Embedding,,,-0.23524993658065796,0.189989373087883,90
293,england,0.884692907333374,0.06680861115455627,Embedding,,,0.884692907333374,0.06680861115455627,90
294,is,-1.1257860660552979,-1.1771585941314697,Embedding,,,-1.1257860660552979,-1.1771585941314697,90
295,of,-0.03417916223406792,0.9765691757202148,Embedding,,,-0.03417916223406792,0.9765691757202148,90
296,russia,-0.3724880814552307,-0.19550098478794098,Embedding,,,-0.3724880814552307,-0.19550098478794098,90
297,this,-1.8902883529663086,-0.22272512316703796,Embedding,,,-1.8902883529663086,-0.22272512316703796,90
298,linear1.weight_0,-0.0064009930938482285,0.1341523379087448,param,,,-0.0064009930938482285,0.1341523379087448,90
299,linear1.weight_1,-0.17993509769439697,-0.022852322086691856,param,,,-0.17993509769439697,-0.022852322086691856,90
300,linear1.weight_2,0.1299218386411667,-0.14230550825595856,param,,,0.1299218386411667,-0.14230550825595856,90
301,linear1.weight_3,0.13325229287147522,0.17045530676841736,param,,,0.13325229287147522,0.17045530676841736,90
302,linear1.weight_4,-0.005990870762616396,0.0023152711801230907,param,,,-0.005990870762616396,0.0023152711801230907,90
303,linear1.weight_5,-0.1553361564874649,0.12976987659931183,param,,,-0.1553361564874649,0.12976987659931183,90
304,linear1.weight_6,0.10412617027759552,-0.21002086997032166,param,,,0.10412617027759552,-0.21002086997032166,90
305,linear1.weight_7,0.20457327365875244,0.007754730060696602,param,,,0.20457327365875244,0.007754730060696602,90
306,linear1.weight_8,0.023822061717510223,0.20410679280757904,param,,,0.023822061717510223,0.20410679280757904,90
307,linear1.weight_9,0.12459009885787964,-0.022326165810227394,param,,,0.12459009885787964,-0.022326165810227394,90
308,linear1.bias,-0.05192234367132187,-0.05354398488998413,bias,,,-0.05192234367132187,-0.05354398488998413,90
309,linear2.weight_0,-0.2619362473487854,0.2542002499103546,param,,,-0.2619362473487854,0.2542002499103546,90
310,linear2.weight_1,-0.2442905306816101,-0.021080920472741127,param,,,-0.2442905306816101,-0.021080920472741127,90
311,linear2.weight_2,0.3679289221763611,-0.04856405034661293,param,,,0.3679289221763611,-0.04856405034661293,90
312,linear2.weight_3,0.10209183394908905,-0.2646138668060303,param,,,0.10209183394908905,-0.2646138668060303,90
313,linear2.weight_4,-0.21797724068164825,0.1860762983560562,param,,,-0.21797724068164825,0.1860762983560562,90
314,linear2.weight_5,-0.19721198081970215,-0.3285146653652191,param,,,-0.19721198081970215,-0.3285146653652191,90
315,linear2.weight_6,-0.08718609064817429,0.3209778070449829,param,,,-0.08718609064817429,0.3209778070449829,90
316,linear2.weight_7,-0.26493918895721436,0.007300913333892822,param,,,-0.26493918895721436,0.007300913333892822,90
317,linear2.weight_8,0.2739742398262024,0.16868487000465393,param,,,0.2739742398262024,0.16868487000465393,90
318,linear2.weight_9,0.241359680891037,0.23566628992557526,param,,,0.241359680891037,0.23566628992557526,90
319,linear2.bias,0.15919512510299683,-0.13236793875694275,bias,,,0.15919512510299683,-0.13236793875694275,90
320,<unk>,0.0,0.0,Embedding,,,0.0,0.0,100
321,'s,1.164148211479187,-0.6665860414505005,Embedding,,,1.164148211479187,-0.6665860414505005,100
322,What,-0.8714060187339783,0.6715822815895081,Embedding,,,-0.8714060187339783,0.6715822815895081,100
323,capital,0.27175256609916687,-1.1225711107254028,Embedding,,,0.27175256609916687,-1.1225711107254028,100
324,currency,-0.23424993455410004,0.18898938596248627,Embedding,,,-0.23424993455410004,0.18898938596248627,100
325,england,0.8876928687095642,0.0638086348772049,Embedding,,,0.8876928687095642,0.0638086348772049,100
326,is,-1.1247860193252563,-1.1801587343215942,Embedding,,,-1.1247860193252563,-1.1801587343215942,100
327,of,-0.03317916765809059,0.9735692143440247,Embedding,,,-0.03317916765809059,0.9735692143440247,100
328,russia,-0.3754880428314209,-0.19450099766254425,Embedding,,,-0.3754880428314209,-0.19450099766254425,100
329,this,-1.889288306236267,-0.22572508454322815,Embedding,,,-1.889288306236267,-0.22572508454322815,100
330,linear1.weight_0,-0.005400993395596743,0.13715234398841858,param,,,-0.005400993395596743,0.13715234398841858,100
331,linear1.weight_1,-0.18293510377407074,-0.02385234460234642,param,,,-0.18293510377407074,-0.02385234460234642,100
332,linear1.weight_2,0.1309218406677246,-0.14330551028251648,param,,,0.1309218406677246,-0.14330551028251648,100
333,linear1.weight_3,0.13325229287147522,0.17045530676841736,param,,,0.13325229287147522,0.17045530676841736,100
334,linear1.weight_4,-0.00499087106436491,0.005315267480909824,param,,,-0.00499087106436491,0.005315267480909824,100
335,linear1.weight_5,-0.15433615446090698,0.1287698745727539,param,,,-0.15433615446090698,0.1287698745727539,100
336,linear1.weight_6,0.10512615740299225,-0.21102087199687958,param,,,0.10512615740299225,-0.21102087199687958,100
337,linear1.weight_7,0.20457327365875244,0.007754730060696602,param,,,0.20457327365875244,0.007754730060696602,100
338,linear1.weight_8,0.02282206155359745,0.20110678672790527,param,,,0.02282206155359745,0.20110678672790527,100
339,linear1.weight_9,0.12459009885787964,-0.022326165810227394,param,,,0.12459009885787964,-0.022326165810227394,100
340,linear1.bias,-0.05292234197258949,-0.054543983191251755,bias,,,-0.05292234197258949,-0.054543983191251755,100
341,linear2.weight_0,-0.2649362087249756,0.25120028853416443,param,,,-0.2649362087249756,0.25120028853416443,100
342,linear2.weight_1,-0.24329052865505219,-0.0200809258967638,param,,,-0.24329052865505219,-0.0200809258967638,100
343,linear2.weight_2,0.36692893505096436,-0.04556405544281006,param,,,0.36692893505096436,-0.04556405544281006,100
344,linear2.weight_3,0.09909182786941528,-0.26761382818222046,param,,,0.09909182786941528,-0.26761382818222046,100
345,linear2.weight_4,-0.21697723865509033,0.18707630038261414,param,,,-0.21697723865509033,0.18707630038261414,100
346,linear2.weight_5,-0.20021198689937592,-0.3315146267414093,param,,,-0.20021198689937592,-0.3315146267414093,100
347,linear2.weight_6,-0.08418608456850052,0.3239777684211731,param,,,-0.08418608456850052,0.3239777684211731,100
348,linear2.weight_7,-0.26593920588493347,0.004300917033106089,param,,,-0.26593920588493347,0.004300917033106089,100
349,linear2.weight_8,0.27297425270080566,0.167684867978096,param,,,0.27297425270080566,0.167684867978096,100
350,linear2.weight_9,0.24435968697071075,0.23866629600524902,param,,,0.24435968697071075,0.23866629600524902,100
351,linear2.bias,0.15619511902332306,-0.13136793673038483,bias,,,0.15619511902332306,-0.13136793673038483,100
352,<unk>,0.0,0.0,Embedding,,,0.0,0.0,110
353,'s,1.164148211479187,-0.6665860414505005,Embedding,,,1.164148211479187,-0.6665860414505005,110
354,What,-0.8714060187339783,0.6715822815895081,Embedding,,,-0.8714060187339783,0.6715822815895081,110
355,capital,0.27175256609916687,-1.1225711107254028,Embedding,,,0.27175256609916687,-1.1225711107254028,110
356,currency,-0.23424993455410004,0.18898938596248627,Embedding,,,-0.23424993455410004,0.18898938596248627,110
357,england,0.8876928687095642,0.0638086348772049,Embedding,,,0.8876928687095642,0.0638086348772049,110
358,is,-1.1247860193252563,-1.1801587343215942,Embedding,,,-1.1247860193252563,-1.1801587343215942,110
359,of,-0.03317916765809059,0.9735692143440247,Embedding,,,-0.03317916765809059,0.9735692143440247,110
360,russia,-0.3754880428314209,-0.19450099766254425,Embedding,,,-0.3754880428314209,-0.19450099766254425,110
361,this,-1.889288306236267,-0.22572508454322815,Embedding,,,-1.889288306236267,-0.22572508454322815,110
362,linear1.weight_0,-0.005400993395596743,0.13715234398841858,param,,,-0.005400993395596743,0.13715234398841858,110
363,linear1.weight_1,-0.18293510377407074,-0.02385234460234642,param,,,-0.18293510377407074,-0.02385234460234642,110
364,linear1.weight_2,0.1309218406677246,-0.14330551028251648,param,,,0.1309218406677246,-0.14330551028251648,110
365,linear1.weight_3,0.13325229287147522,0.17045530676841736,param,,,0.13325229287147522,0.17045530676841736,110
366,linear1.weight_4,-0.00499087106436491,0.005315267480909824,param,,,-0.00499087106436491,0.005315267480909824,110
367,linear1.weight_5,-0.15433615446090698,0.1287698745727539,param,,,-0.15433615446090698,0.1287698745727539,110
368,linear1.weight_6,0.10512615740299225,-0.21102087199687958,param,,,0.10512615740299225,-0.21102087199687958,110
369,linear1.weight_7,0.20457327365875244,0.007754730060696602,param,,,0.20457327365875244,0.007754730060696602,110
370,linear1.weight_8,0.02282206155359745,0.20110678672790527,param,,,0.02282206155359745,0.20110678672790527,110
371,linear1.weight_9,0.12459009885787964,-0.022326165810227394,param,,,0.12459009885787964,-0.022326165810227394,110
372,linear1.bias,-0.05292234197258949,-0.054543983191251755,bias,,,-0.05292234197258949,-0.054543983191251755,110
373,linear2.weight_0,-0.2649362087249756,0.25120028853416443,param,,,-0.2649362087249756,0.25120028853416443,110
374,linear2.weight_1,-0.24329052865505219,-0.0200809258967638,param,,,-0.24329052865505219,-0.0200809258967638,110
375,linear2.weight_2,0.36692893505096436,-0.04556405544281006,param,,,0.36692893505096436,-0.04556405544281006,110
376,linear2.weight_3,0.09909182786941528,-0.26761382818222046,param,,,0.09909182786941528,-0.26761382818222046,110
377,linear2.weight_4,-0.21697723865509033,0.18707630038261414,param,,,-0.21697723865509033,0.18707630038261414,110
378,linear2.weight_5,-0.20021198689937592,-0.3315146267414093,param,,,-0.20021198689937592,-0.3315146267414093,110
379,linear2.weight_6,-0.08418608456850052,0.3239777684211731,param,,,-0.08418608456850052,0.3239777684211731,110
380,linear2.weight_7,-0.26593920588493347,0.004300917033106089,param,,,-0.26593920588493347,0.004300917033106089,110
381,linear2.weight_8,0.27297425270080566,0.167684867978096,param,,,0.27297425270080566,0.167684867978096,110
382,linear2.weight_9,0.24435968697071075,0.23866629600524902,param,,,0.24435968697071075,0.23866629600524902,110
383,linear2.bias,0.15619511902332306,-0.13136793673038483,bias,,,0.15619511902332306,-0.13136793673038483,110
384,<unk>,0.0,0.0,Embedding,,,0.0,0.0,120
385,'s,1.164148211479187,-0.6665860414505005,Embedding,,,1.164148211479187,-0.6665860414505005,120
386,What,-0.8714060187339783,0.6715822815895081,Embedding,,,-0.8714060187339783,0.6715822815895081,120
387,capital,0.27175256609916687,-1.1225711107254028,Embedding,,,0.27175256609916687,-1.1225711107254028,120
388,currency,-0.23424993455410004,0.18898938596248627,Embedding,,,-0.23424993455410004,0.18898938596248627,120
389,england,0.8876928687095642,0.0638086348772049,Embedding,,,0.8876928687095642,0.0638086348772049,120
390,is,-1.1247860193252563,-1.1801587343215942,Embedding,,,-1.1247860193252563,-1.1801587343215942,120
391,of,-0.03317916765809059,0.9735692143440247,Embedding,,,-0.03317916765809059,0.9735692143440247,120
392,russia,-0.3754880428314209,-0.19450099766254425,Embedding,,,-0.3754880428314209,-0.19450099766254425,120
393,this,-1.889288306236267,-0.22572508454322815,Embedding,,,-1.889288306236267,-0.22572508454322815,120
394,linear1.weight_0,-0.005400993395596743,0.13715234398841858,param,,,-0.005400993395596743,0.13715234398841858,120
395,linear1.weight_1,-0.18293510377407074,-0.02385234460234642,param,,,-0.18293510377407074,-0.02385234460234642,120
396,linear1.weight_2,0.1309218406677246,-0.14330551028251648,param,,,0.1309218406677246,-0.14330551028251648,120
397,linear1.weight_3,0.13325229287147522,0.17045530676841736,param,,,0.13325229287147522,0.17045530676841736,120
398,linear1.weight_4,-0.00499087106436491,0.005315267480909824,param,,,-0.00499087106436491,0.005315267480909824,120
399,linear1.weight_5,-0.15433615446090698,0.1287698745727539,param,,,-0.15433615446090698,0.1287698745727539,120
400,linear1.weight_6,0.10512615740299225,-0.21102087199687958,param,,,0.10512615740299225,-0.21102087199687958,120
401,linear1.weight_7,0.20457327365875244,0.007754730060696602,param,,,0.20457327365875244,0.007754730060696602,120
402,linear1.weight_8,0.02282206155359745,0.20110678672790527,param,,,0.02282206155359745,0.20110678672790527,120
403,linear1.weight_9,0.12459009885787964,-0.022326165810227394,param,,,0.12459009885787964,-0.022326165810227394,120
404,linear1.bias,-0.05292234197258949,-0.054543983191251755,bias,,,-0.05292234197258949,-0.054543983191251755,120
405,linear2.weight_0,-0.2649362087249756,0.25120028853416443,param,,,-0.2649362087249756,0.25120028853416443,120
406,linear2.weight_1,-0.24329052865505219,-0.0200809258967638,param,,,-0.24329052865505219,-0.0200809258967638,120
407,linear2.weight_2,0.36692893505096436,-0.04556405544281006,param,,,0.36692893505096436,-0.04556405544281006,120
408,linear2.weight_3,0.09909182786941528,-0.26761382818222046,param,,,0.09909182786941528,-0.26761382818222046,120
409,linear2.weight_4,-0.21697723865509033,0.18707630038261414,param,,,-0.21697723865509033,0.18707630038261414,120
410,linear2.weight_5,-0.20021198689937592,-0.3315146267414093,param,,,-0.20021198689937592,-0.3315146267414093,120
411,linear2.weight_6,-0.08418608456850052,0.3239777684211731,param,,,-0.08418608456850052,0.3239777684211731,120
412,linear2.weight_7,-0.26593920588493347,0.004300917033106089,param,,,-0.26593920588493347,0.004300917033106089,120
413,linear2.weight_8,0.27297425270080566,0.167684867978096,param,,,0.27297425270080566,0.167684867978096,120
414,linear2.weight_9,0.24435968697071075,0.23866629600524902,param,,,0.24435968697071075,0.23866629600524902,120
415,linear2.bias,0.15619511902332306,-0.13136793673038483,bias,,,0.15619511902332306,-0.13136793673038483,120
416,<unk>,0.0,0.0,Embedding,,,0.0,0.0,130
417,'s,1.164148211479187,-0.6665860414505005,Embedding,,,1.164148211479187,-0.6665860414505005,130
418,What,-0.8714060187339783,0.6715822815895081,Embedding,,,-0.8714060187339783,0.6715822815895081,130
419,capital,0.27175256609916687,-1.1225711107254028,Embedding,,,0.27175256609916687,-1.1225711107254028,130
420,currency,-0.23424993455410004,0.18898938596248627,Embedding,,,-0.23424993455410004,0.18898938596248627,130
421,england,0.8876928687095642,0.0638086348772049,Embedding,,,0.8876928687095642,0.0638086348772049,130
422,is,-1.1247860193252563,-1.1801587343215942,Embedding,,,-1.1247860193252563,-1.1801587343215942,130
423,of,-0.03317916765809059,0.9735692143440247,Embedding,,,-0.03317916765809059,0.9735692143440247,130
424,russia,-0.3754880428314209,-0.19450099766254425,Embedding,,,-0.3754880428314209,-0.19450099766254425,130
425,this,-1.889288306236267,-0.22572508454322815,Embedding,,,-1.889288306236267,-0.22572508454322815,130
426,linear1.weight_0,-0.005400993395596743,0.13715234398841858,param,,,-0.005400993395596743,0.13715234398841858,130
427,linear1.weight_1,-0.18293510377407074,-0.02385234460234642,param,,,-0.18293510377407074,-0.02385234460234642,130
428,linear1.weight_2,0.1309218406677246,-0.14330551028251648,param,,,0.1309218406677246,-0.14330551028251648,130
429,linear1.weight_3,0.13325229287147522,0.17045530676841736,param,,,0.13325229287147522,0.17045530676841736,130
430,linear1.weight_4,-0.00499087106436491,0.005315267480909824,param,,,-0.00499087106436491,0.005315267480909824,130
431,linear1.weight_5,-0.15433615446090698,0.1287698745727539,param,,,-0.15433615446090698,0.1287698745727539,130
432,linear1.weight_6,0.10512615740299225,-0.21102087199687958,param,,,0.10512615740299225,-0.21102087199687958,130
433,linear1.weight_7,0.20457327365875244,0.007754730060696602,param,,,0.20457327365875244,0.007754730060696602,130
434,linear1.weight_8,0.02282206155359745,0.20110678672790527,param,,,0.02282206155359745,0.20110678672790527,130
435,linear1.weight_9,0.12459009885787964,-0.022326165810227394,param,,,0.12459009885787964,-0.022326165810227394,130
436,linear1.bias,-0.05292234197258949,-0.054543983191251755,bias,,,-0.05292234197258949,-0.054543983191251755,130
437,linear2.weight_0,-0.2649362087249756,0.25120028853416443,param,,,-0.2649362087249756,0.25120028853416443,130
438,linear2.weight_1,-0.24329052865505219,-0.0200809258967638,param,,,-0.24329052865505219,-0.0200809258967638,130
439,linear2.weight_2,0.36692893505096436,-0.04556405544281006,param,,,0.36692893505096436,-0.04556405544281006,130
440,linear2.weight_3,0.09909182786941528,-0.26761382818222046,param,,,0.09909182786941528,-0.26761382818222046,130
441,linear2.weight_4,-0.21697723865509033,0.18707630038261414,param,,,-0.21697723865509033,0.18707630038261414,130
442,linear2.weight_5,-0.20021198689937592,-0.3315146267414093,param,,,-0.20021198689937592,-0.3315146267414093,130
443,linear2.weight_6,-0.08418608456850052,0.3239777684211731,param,,,-0.08418608456850052,0.3239777684211731,130
444,linear2.weight_7,-0.26593920588493347,0.004300917033106089,param,,,-0.26593920588493347,0.004300917033106089,130
445,linear2.weight_8,0.27297425270080566,0.167684867978096,param,,,0.27297425270080566,0.167684867978096,130
446,linear2.weight_9,0.24435968697071075,0.23866629600524902,param,,,0.24435968697071075,0.23866629600524902,130
447,linear2.bias,0.15619511902332306,-0.13136793673038483,bias,,,0.15619511902332306,-0.13136793673038483,130
448,<unk>,0.0,0.0,Embedding,,,0.0,0.0,140
449,'s,1.164148211479187,-0.6665860414505005,Embedding,,,1.164148211479187,-0.6665860414505005,140
450,What,-0.8714060187339783,0.6715822815895081,Embedding,,,-0.8714060187339783,0.6715822815895081,140
451,capital,0.27175256609916687,-1.1225711107254028,Embedding,,,0.27175256609916687,-1.1225711107254028,140
452,currency,-0.23424993455410004,0.18898938596248627,Embedding,,,-0.23424993455410004,0.18898938596248627,140
453,england,0.8876928687095642,0.0638086348772049,Embedding,,,0.8876928687095642,0.0638086348772049,140
454,is,-1.1247860193252563,-1.1801587343215942,Embedding,,,-1.1247860193252563,-1.1801587343215942,140
455,of,-0.03317916765809059,0.9735692143440247,Embedding,,,-0.03317916765809059,0.9735692143440247,140
456,russia,-0.3754880428314209,-0.19450099766254425,Embedding,,,-0.3754880428314209,-0.19450099766254425,140
457,this,-1.889288306236267,-0.22572508454322815,Embedding,,,-1.889288306236267,-0.22572508454322815,140
458,linear1.weight_0,-0.005400993395596743,0.13715234398841858,param,,,-0.005400993395596743,0.13715234398841858,140
459,linear1.weight_1,-0.18293510377407074,-0.02385234460234642,param,,,-0.18293510377407074,-0.02385234460234642,140
460,linear1.weight_2,0.1309218406677246,-0.14330551028251648,param,,,0.1309218406677246,-0.14330551028251648,140
461,linear1.weight_3,0.13325229287147522,0.17045530676841736,param,,,0.13325229287147522,0.17045530676841736,140
462,linear1.weight_4,-0.00499087106436491,0.005315267480909824,param,,,-0.00499087106436491,0.005315267480909824,140
463,linear1.weight_5,-0.15433615446090698,0.1287698745727539,param,,,-0.15433615446090698,0.1287698745727539,140
464,linear1.weight_6,0.10512615740299225,-0.21102087199687958,param,,,0.10512615740299225,-0.21102087199687958,140
465,linear1.weight_7,0.20457327365875244,0.007754730060696602,param,,,0.20457327365875244,0.007754730060696602,140
466,linear1.weight_8,0.02282206155359745,0.20110678672790527,param,,,0.02282206155359745,0.20110678672790527,140
467,linear1.weight_9,0.12459009885787964,-0.022326165810227394,param,,,0.12459009885787964,-0.022326165810227394,140
468,linear1.bias,-0.05292234197258949,-0.054543983191251755,bias,,,-0.05292234197258949,-0.054543983191251755,140
469,linear2.weight_0,-0.2649362087249756,0.25120028853416443,param,,,-0.2649362087249756,0.25120028853416443,140
470,linear2.weight_1,-0.24329052865505219,-0.0200809258967638,param,,,-0.24329052865505219,-0.0200809258967638,140
471,linear2.weight_2,0.36692893505096436,-0.04556405544281006,param,,,0.36692893505096436,-0.04556405544281006,140
472,linear2.weight_3,0.09909182786941528,-0.26761382818222046,param,,,0.09909182786941528,-0.26761382818222046,140
473,linear2.weight_4,-0.21697723865509033,0.18707630038261414,param,,,-0.21697723865509033,0.18707630038261414,140
474,linear2.weight_5,-0.20021198689937592,-0.3315146267414093,param,,,-0.20021198689937592,-0.3315146267414093,140
475,linear2.weight_6,-0.08418608456850052,0.3239777684211731,param,,,-0.08418608456850052,0.3239777684211731,140
476,linear2.weight_7,-0.26593920588493347,0.004300917033106089,param,,,-0.26593920588493347,0.004300917033106089,140
477,linear2.weight_8,0.27297425270080566,0.167684867978096,param,,,0.27297425270080566,0.167684867978096,140
478,linear2.weight_9,0.24435968697071075,0.23866629600524902,param,,,0.24435968697071075,0.23866629600524902,140
479,linear2.bias,0.15619511902332306,-0.13136793673038483,bias,,,0.15619511902332306,-0.13136793673038483,140
480,<unk>,0.0,0.0,Embedding,,,0.0,0.0,150
481,'s,1.164148211479187,-0.6665860414505005,Embedding,,,1.164148211479187,-0.6665860414505005,150
482,What,-0.8714060187339783,0.6715822815895081,Embedding,,,-0.8714060187339783,0.6715822815895081,150
483,capital,0.27175256609916687,-1.1225711107254028,Embedding,,,0.27175256609916687,-1.1225711107254028,150
484,currency,-0.23424993455410004,0.18898938596248627,Embedding,,,-0.23424993455410004,0.18898938596248627,150
485,england,0.8876928687095642,0.0638086348772049,Embedding,,,0.8876928687095642,0.0638086348772049,150
486,is,-1.1247860193252563,-1.1801587343215942,Embedding,,,-1.1247860193252563,-1.1801587343215942,150
487,of,-0.03317916765809059,0.9735692143440247,Embedding,,,-0.03317916765809059,0.9735692143440247,150
488,russia,-0.3754880428314209,-0.19450099766254425,Embedding,,,-0.3754880428314209,-0.19450099766254425,150
489,this,-1.889288306236267,-0.22572508454322815,Embedding,,,-1.889288306236267,-0.22572508454322815,150
490,linear1.weight_0,-0.005400993395596743,0.13715234398841858,param,,,-0.005400993395596743,0.13715234398841858,150
491,linear1.weight_1,-0.18293510377407074,-0.02385234460234642,param,,,-0.18293510377407074,-0.02385234460234642,150
492,linear1.weight_2,0.1309218406677246,-0.14330551028251648,param,,,0.1309218406677246,-0.14330551028251648,150
493,linear1.weight_3,0.13325229287147522,0.17045530676841736,param,,,0.13325229287147522,0.17045530676841736,150
494,linear1.weight_4,-0.00499087106436491,0.005315267480909824,param,,,-0.00499087106436491,0.005315267480909824,150
495,linear1.weight_5,-0.15433615446090698,0.1287698745727539,param,,,-0.15433615446090698,0.1287698745727539,150
496,linear1.weight_6,0.10512615740299225,-0.21102087199687958,param,,,0.10512615740299225,-0.21102087199687958,150
497,linear1.weight_7,0.20457327365875244,0.007754730060696602,param,,,0.20457327365875244,0.007754730060696602,150
498,linear1.weight_8,0.02282206155359745,0.20110678672790527,param,,,0.02282206155359745,0.20110678672790527,150
499,linear1.weight_9,0.12459009885787964,-0.022326165810227394,param,,,0.12459009885787964,-0.022326165810227394,150
500,linear1.bias,-0.05292234197258949,-0.054543983191251755,bias,,,-0.05292234197258949,-0.054543983191251755,150
501,linear2.weight_0,-0.2649362087249756,0.25120028853416443,param,,,-0.2649362087249756,0.25120028853416443,150
502,linear2.weight_1,-0.24329052865505219,-0.0200809258967638,param,,,-0.24329052865505219,-0.0200809258967638,150
503,linear2.weight_2,0.36692893505096436,-0.04556405544281006,param,,,0.36692893505096436,-0.04556405544281006,150
504,linear2.weight_3,0.09909182786941528,-0.26761382818222046,param,,,0.09909182786941528,-0.26761382818222046,150
505,linear2.weight_4,-0.21697723865509033,0.18707630038261414,param,,,-0.21697723865509033,0.18707630038261414,150
506,linear2.weight_5,-0.20021198689937592,-0.3315146267414093,param,,,-0.20021198689937592,-0.3315146267414093,150
507,linear2.weight_6,-0.08418608456850052,0.3239777684211731,param,,,-0.08418608456850052,0.3239777684211731,150
508,linear2.weight_7,-0.26593920588493347,0.004300917033106089,param,,,-0.26593920588493347,0.004300917033106089,150
509,linear2.weight_8,0.27297425270080566,0.167684867978096,param,,,0.27297425270080566,0.167684867978096,150
510,linear2.weight_9,0.24435968697071075,0.23866629600524902,param,,,0.24435968697071075,0.23866629600524902,150
511,linear2.bias,0.15619511902332306,-0.13136793673038483,bias,,,0.15619511902332306,-0.13136793673038483,150
512,<unk>,0.0,0.0,Embedding,,,0.0,0.0,160
513,'s,1.164148211479187,-0.6665860414505005,Embedding,,,1.164148211479187,-0.6665860414505005,160
514,What,-0.8714060187339783,0.6715822815895081,Embedding,,,-0.8714060187339783,0.6715822815895081,160
515,capital,0.27175256609916687,-1.1225711107254028,Embedding,,,0.27175256609916687,-1.1225711107254028,160
516,currency,-0.23424993455410004,0.18898938596248627,Embedding,,,-0.23424993455410004,0.18898938596248627,160
517,england,0.8876928687095642,0.0638086348772049,Embedding,,,0.8876928687095642,0.0638086348772049,160
518,is,-1.1247860193252563,-1.1801587343215942,Embedding,,,-1.1247860193252563,-1.1801587343215942,160
519,of,-0.03317916765809059,0.9735692143440247,Embedding,,,-0.03317916765809059,0.9735692143440247,160
520,russia,-0.3754880428314209,-0.19450099766254425,Embedding,,,-0.3754880428314209,-0.19450099766254425,160
521,this,-1.889288306236267,-0.22572508454322815,Embedding,,,-1.889288306236267,-0.22572508454322815,160
522,linear1.weight_0,-0.005400993395596743,0.13715234398841858,param,,,-0.005400993395596743,0.13715234398841858,160
523,linear1.weight_1,-0.18293510377407074,-0.02385234460234642,param,,,-0.18293510377407074,-0.02385234460234642,160
